start_date_time,RCORR_P
2019-05-01 06:36:00,127.320
2019-05-01 06:37:00,128.350
2019-05-01 06:38:00,123.490
2019-05-01 06:39:00,118.170
2019-05-01 06:40:00,125.730
2019-05-01 06:41:00,125.580
2019-05-01 06:42:00,132.530
2019-05-01 06:43:00,137.050
2019-05-01 06:44:00,133.380
2019-05-01 06:45:00,128.050
2019-05-01 06:46:00,126.370
2019-05-01 06:47:00,126.000
2019-05-01 06:48:00,124.250
2019-05-01 06:49:00,132.290
2019-05-01 06:50:00,128.570
2019-05-01 06:51:00,130.220
2019-05-01 06:52:00,131.470
2019-05-01 06:53:00,130.050
2019-05-01 06:54:00,135.780
2019-05-01 06:55:00,131.580
2019-05-01 06:56:00,126.830
2019-05-01 06:57:00,134.040
2019-05-01 06:58:00,126.990
2019-05-01 06:59:00,130.220
2019-05-01 07:00:00,143.520
2019-05-01 07:01:00,129.950
2019-05-01 07:02:00,136.240
2019-05-01 07:03:00,124.400
2019-05-01 07:04:00,126.140
2019-05-01 07:05:00,131.840
2019-05-01 07:06:00,122.200
2019-05-01 07:07:00,133.730
2019-05-01 07:08:00,127.310
2019-05-01 07:09:00,126.590
2019-05-01 07:10:00,139.670
2019-05-01 07:11:00,125.820
2019-05-01 07:12:00,125.460
2019-05-01 07:13:00,131.240
2019-05-01 07:14:00,133.640
2019-05-01 07:15:00,128.820
2019-05-01 07:16:00,131.710
2019-05-01 07:17:00,130.740
2019-05-01 07:18:00,128.120
2019-05-01 07:19:00,130.460
2019-05-01 07:20:00,129.720
2019-05-01 07:21:00,124.200
2019-05-01 07:22:00,136.530
2019-05-01 07:23:00,131.890
2019-05-01 07:24:00,140.210
2019-05-01 07:25:00,129.810
2019-05-01 07:26:00,131.330
2019-05-01 07:27:00,122.880
2019-05-01 07:28:00,128.710
2019-05-01 07:29:00,127.790
2019-05-01 07:30:00,127.110
2019-05-01 07:31:00,129.710
2019-05-01 07:32:00,128.400
2019-05-01 07:33:00,130.250
2019-05-01 07:34:00,124.310
2019-05-01 07:35:00,130.350
2019-05-01 07:36:00,134.380
2019-05-01 07:37:00,128.810
2019-05-01 07:38:00,131.140
2019-05-01 07:39:00,136.250
2019-05-01 07:40:00,134.060
2019-05-01 07:41:00,129.380
2019-05-01 07:42:00,136.390
2019-05-01 07:43:00,132.740
2019-05-01 07:44:00,128.940
2019-05-01 07:45:00,124.870
2019-05-01 07:46:00,131.040
2019-05-01 07:47:00,131.080
2019-05-01 07:48:00,121.720
2019-05-01 07:49:00,132.010
2019-05-01 07:50:00,131.820
2019-05-01 07:51:00,126.380
2019-05-01 07:52:00,124.460
2019-05-01 07:53:00,129.000
2019-05-01 07:54:00,131.740
